cnes,hospital,codigo_ibge,municipio,regiao_covid,codigo_regiao_covid,LATITUDE,LONGITUDE,data_atualizacao,leitos_total,leitos_internacoes,leitos_covid,lotacao,leitos_disponiveis,semana_epidemiologica
2237261,Hospital Beneficencia Portuguesa,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.02881,-51.21872,2020-06-12,10,0,0,0,10,24
2237261,Hospital Beneficencia Portuguesa,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.02881,-51.21872,2020-06-13,10,0,0,0,10,24
2237261,Hospital Beneficencia Portuguesa,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.02881,-51.21872,2020-06-14,10,0,0,0,10,25
2237261,Hospital Beneficencia Portuguesa,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.02881,-51.21872,2020-06-15,10,0,0,0,10,25
2237261,Hospital Beneficencia Portuguesa,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.02881,-51.21872,2020-06-16,10,0,0,0,10,25
2237261,Hospital Beneficencia Portuguesa,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.02881,-51.21872,2020-06-17,10,0,0,0,10,25
2237261,Hospital Beneficencia Portuguesa,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.02881,-51.21872,2020-06-18,10,0,0,0,10,25
2237261,Hospital Beneficencia Portuguesa,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.02881,-51.21872,2020-06-19,10,0,0,0,10,25
2237261,Hospital Beneficencia Portuguesa,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.02881,-51.21872,2020-06-20,10,0,0,0,10,25
2237261,Hospital Beneficencia Portuguesa,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.02881,-51.21872,2020-06-21,10,0,0,0,10,26
2237261,Hospital Beneficencia Portuguesa,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.02881,-51.21872,2020-06-23,10,0,0,0,10,26
2237261,Hospital Beneficencia Portuguesa,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.02881,-51.21872,2020-06-24,10,0,0,0,10,26
2237261,Hospital Beneficencia Portuguesa,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.02881,-51.21872,2020-06-25,10,0,0,0,10,26
2237261,Hospital Beneficencia Portuguesa,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.02881,-51.21872,2020-06-26,10,0,0,0,10,26
2237261,Hospital Beneficencia Portuguesa,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.02881,-51.21872,2020-06-27,10,0,0,0,10,26
2237261,Hospital Beneficencia Portuguesa,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.02881,-51.21872,2020-06-28,10,0,0,0,10,27
2237261,Hospital Beneficencia Portuguesa,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.02881,-51.21872,2020-06-29,10,0,0,0,10,27
2237261,Hospital Beneficencia Portuguesa,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.02881,-51.21872,2020-06-30,10,0,0,0,10,27
2237261,Hospital Beneficencia Portuguesa,4314902,Porto Alegre,PORTO ALEGRE - R09 R10,7,-30.02881,-51.21872,2020-07-01,10,0,0,0,10,27
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-04-28,10,9,0,0.9,1,18
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-04-29,10,9,0,0.9,1,18
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-04-30,10,8,0,0.8,2,18
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-01,10,6,0,0.6,4,18
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-02,10,9,0,0.9,1,18
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-03,10,8,0,0.8,2,19
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-04,10,9,0,0.9,1,19
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-05,10,8,0,0.8,2,19
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-06,10,9,0,0.9,1,19
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-07,10,9,0,0.9,1,19
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-08,10,9,0,0.9,1,19
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-09,10,8,0,0.8,2,19
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-10,10,9,0,0.9,1,20
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-11,10,9,0,0.9,1,20
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-12,10,9,0,0.9,1,20
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-13,10,9,0,0.9,1,20
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-14,10,9,0,0.9,1,20
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-15,10,10,0,1,0,20
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-16,10,8,0,0.8,2,20
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-17,10,9,0,0.9,1,21
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-18,10,9,0,0.9,1,21
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-19,10,9,0,0.9,1,21
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-20,10,9,0,0.9,1,21
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-21,10,9,0,0.9,1,21
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-22,10,9,0,0.9,1,21
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-23,10,9,0,0.9,1,21
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-24,10,9,0,0.9,1,22
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-25,10,9,0,0.9,1,22
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-26,10,9,0,0.9,1,22
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-27,10,9,0,0.9,1,22
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-28,10,9,0,0.9,1,22
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-29,10,9,0,0.9,1,22
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-30,10,10,0,1,0,22
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-05-31,10,10,0,1,0,23
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-01,10,10,0,1,0,23
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-02,10,10,0,1,0,23
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-03,10,9,0,0.9,1,23
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-04,10,8,0,0.8,2,23
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-05,10,10,0,1,0,23
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-06,10,9,0,0.9,1,23
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-07,10,9,0,0.9,1,24
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-08,10,8,0,0.8,2,24
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-09,10,7,0,0.7,3,24
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-10,10,9,0,0.9,1,24
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-11,10,10,0,1,0,24
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-12,10,9,0,0.9,1,24
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-13,10,10,0,1,0,24
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-14,10,10,0,1,0,25
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-15,10,10,0,1,0,25
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-16,10,10,0,1,0,25
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-17,10,10,0,1,0,25
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-18,10,10,0,1,0,25
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-19,10,10,0,1,0,25
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-20,10,10,0,1,0,25
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-21,10,10,0,1,0,26
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-23,10,10,0,1,0,26
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-24,10,10,0,1,0,26
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-25,10,9,0,0.9,1,26
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-26,10,9,0,0.9,1,26
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-27,10,9,0,0.9,1,26
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-28,10,9,0,0.9,1,27
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-29,10,9,0,0.9,1,27
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-06-30,10,9,0,0.9,1,27
2232049,Hospital Dom Joao Becker,4309209,Gravataí,PORTO ALEGRE - R09 R10,7,-29.94153,-50.99423,2020-07-01,10,9,0,0.9,1,27
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-04-28,10,8,0,0.8,2,18
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-04-29,10,10,0,1,0,18
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-04-30,10,10,0,1,0,18
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-01,10,10,0,1,0,18
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-02,10,10,0,1,0,18
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-03,10,7,0,0.7,3,19
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-04,10,10,0,1,0,19
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-05,10,10,0,1,0,19
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-06,10,10,0,1,0,19
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-07,10,10,0,1,0,19
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-08,10,10,0,1,0,19
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-09,10,7,0,0.7,3,19
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-10,10,10,0,1,0,20
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-11,10,10,1,1,0,20
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-12,10,10,1,1,0,20
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-13,10,10,1,1,0,20
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-14,10,8,1,0.8,2,20
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-15,10,8,1,0.8,2,20
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-16,10,8,1,0.8,2,20
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-17,10,5,0,0.5,5,21
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-18,10,8,0,0.8,2,21
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-19,10,8,0,0.8,2,21
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-20,10,9,0,0.9,1,21
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-21,10,8,0,0.8,2,21
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-22,10,2,1,0.2,8,21
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-23,20,11,1,0.55,9,21
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-24,20,11,1,0.55,9,22
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-25,20,11,1,0.55,9,22
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-26,20,9,1,0.45,11,22
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-27,20,10,2,0.5,10,22
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-28,20,9,2,0.45,11,22
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-29,20,10,2,0.5,10,22
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-30,20,11,2,0.55,9,22
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-05-31,20,12,3,0.6,8,23
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-01,20,14,1,0.7,6,23
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-02,20,14,1,0.7,6,23
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-03,20,15,1,0.75,5,23
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-04,20,14,3,0.7,6,23
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-05,20,11,2,0.55,9,23
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-06,20,12,2,0.6,8,23
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-07,20,12,2,0.6,8,24
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-08,20,12,2,0.6,8,24
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-09,20,12,2,0.6,8,24
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-10,20,14,1,0.7,6,24
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-11,20,13,1,0.65,7,24
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-12,20,14,1,0.7,6,24
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-13,20,13,1,0.65,7,24
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-14,20,13,1,0.65,7,25
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-15,20,12,2,0.6,8,25
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-16,20,13,3,0.65,7,25
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-17,20,12,3,0.6,8,25
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-18,20,12,3,0.6,8,25
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-19,20,11,2,0.55,9,25
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-20,20,8,0,0.4,12,25
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-21,20,7,0,0.35,13,26
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-23,20,8,1,0.4,12,26
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-24,20,9,1,0.45,11,26
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-25,20,11,1,0.55,9,26
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-26,20,11,1,0.55,9,26
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-27,20,11,1,0.55,9,26
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-28,20,10,2,0.5,10,27
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-29,20,11,2,0.55,9,27
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-06-30,20,12,2,0.6,8,27
2263858,Hospital De Caridade Sao Vicente De Paulo,4306106,Cruz Alta,CRUZ ALTA - R12,9,-28.63613,-53.60655,2020-07-01,20,13,2,0.65,7,27
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-04-28,10,7,2,0.7,3,18
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-04-29,10,7,2,0.7,3,18
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-04-30,10,7,3,0.7,3,18
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-01,10,6,2,0.6,4,18
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-02,10,6,2,0.6,4,18
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-03,10,6,2,0.6,4,19
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-04,10,5,1,0.5,5,19
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-05,10,6,1,0.6,4,19
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-06,10,6,1,0.6,4,19
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-07,10,6,1,0.6,4,19
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-08,10,6,1,0.6,4,19
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-09,10,8,1,0.8,2,19
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-10,10,9,2,0.9,1,20
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-11,10,9,2,0.9,1,20
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-12,12,10,2,0.8333333333333334,2,20
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-13,12,8,2,0.6666666666666666,4,20
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-14,12,10,3,0.8333333333333334,2,20
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-15,12,9,3,0.75,3,20
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-16,20,10,3,0.5,10,20
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-17,20,10,4,0.5,10,21
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-18,20,12,4,0.6,8,21
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-19,20,11,4,0.55,9,21
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-20,20,12,3,0.6,8,21
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-21,20,13,4,0.65,7,21
2252260,Hospital Estrela,4307807,Estrela,LAJEADO - R29 R30,20,-29.502,-51.966,2020-05-22,20,10,4,0.5,10,21
