IBGE;MUNICIPIO;LATITUDE_MUNICIPIO;LONGITUDE_MUNICIPIO;SIGLA_UF;COORDENADORIA REGIONAL DE SAUDE;REGIAO SAUDE;CODIGO MACRORREGIAO SAUDE;MACRORREGIAO SAUDE;CODIGO REGIAO COVID;REGIAO COVID;CNES ESTABELECIMENTO SAUDE;NOME FANTASIA ESTABELECIMENTO SAUDE;LATITUDE_ESTABELECIMENTO;LONGITUDE_ESTABELECIMENTO;DATA INCLUSAO REGISTRO;NUMERO LEITOS UTI ADULTO (SUS  PRIVADO);NUMERO LEITOS CLINICOS ADULTO  (SUS  PRIVADO);NUMERO LEITOS UTI PEDRIATRICO  (SUS  PRIVADO);NUMERO DE RESPIRADORES;NUMERO SUSPEITOS COVID-SRAG EM LEITO UTI ADULTO  (SUS  PRIVADO);NUMERO CONFIRMADOS COVID EM LEITO UTI ADULTO  (SUS  PRIVADO);NUMERO SUSPEITOS COVID-SRAG EM LEITO UTI PEDIATRICO  (SUS  PRIVADO);NUMERO CONFIRMADOS COVID EM LEITO UTI PEDIATRICO  (SUS  PRIVADO);NUMERO SUSPEITOS COVID-SRAG EM LEITO CLINICO ADULTO  (SUS  PRIVADO);NUMERO CONFIRMADOS COVID EM LEITO CLINICO ADULTO  (SUS  PRIVADO);NUMERO SUSPEITOS COVID-SRAG EM LEITO CLINICO PEDIATRICO  (SUS  PRIVADO);NUMERO CONFIRMADOS COVID EM LEITO CLINICO PEDIATRICO  (SUS  PRIVADO);NUMERO PACIENTES ADULTOS SUSPEITOS E CONFIRMADOS UTILIZANDO RESPIRADORES EM UTI;NUMERO PACIENTES ADULTOS INTERNADOS EM LEITOS UTI  (SUS  PRIVADO)
431440;Pelotas;-31.772;-52.343;RS;03 CRS;Região 21 - Sul;4306;Sul;15;PELOTAS - R21;2252694;HOSPITAL ESCOLA DA UNIVERSIDADE FEDERAL DE PELOTAS;-31.7600765;-52.3451453;2020-07-01 11:45:02.0;16;14;9;39;1;3;0;0;3;3;0;0;8;10
430780;Estrela;-29.502;-51.966;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252260;HOSPITAL ESTRELA;-29.5158606;-51.960063;2020-06-18 09:38:47.0;20;15;10;17;1;7;0;0;1;0;1;0;5;12
430780;Estrela;-29.502;-51.966;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252260;HOSPITAL ESTRELA;-29.5158606;-51.960063;2020-06-19 10:18:37.0;20;15;10;17;0;6;0;0;0;1;0;0;9;12
430780;Estrela;-29.502;-51.966;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252260;HOSPITAL ESTRELA;-29.5158606;-51.960063;2020-06-20 08:30:50.0;20;15;10;17;0;6;0;0;0;1;0;0;9;12
430780;Estrela;-29.502;-51.966;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252260;HOSPITAL ESTRELA;-29.5158606;-51.960063;2020-06-21 09:12:09.0;20;15;10;17;0;6;0;0;0;1;0;0;6;12
430780;Estrela;-29.502;-51.966;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252260;HOSPITAL ESTRELA;-29.5158606;-51.960063;2020-06-22 09:13:39.0;20;15;10;17;0;6;0;0;0;1;0;0;7;13
430780;Estrela;-29.502;-51.966;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252260;HOSPITAL ESTRELA;-29.5158606;-51.960063;2020-06-23 08:45:43.0;20;15;10;17;0;1;0;0;0;5;0;0;6;11
430780;Estrela;-29.502;-51.966;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252260;HOSPITAL ESTRELA;-29.5158606;-51.960063;2020-06-24 09:55:54.0;20;15;10;17;0;5;0;0;0;1;0;0;6;11
430780;Estrela;-29.502;-51.966;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252260;HOSPITAL ESTRELA;-29.5158606;-51.960063;2020-06-25 18:31:54.0;20;15;10;17;0;5;0;0;0;0;0;0;9;14
430780;Estrela;-29.502;-51.966;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252260;HOSPITAL ESTRELA;-29.5158606;-51.960063;2020-06-26 08:56:08.0;20;15;10;17;0;5;0;0;0;0;0;0;8;15
430780;Estrela;-29.502;-51.966;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252260;HOSPITAL ESTRELA;-29.5158606;-51.960063;2020-06-27 09:10:02.0;20;15;10;17;0;5;0;0;0;0;0;0;9;15
430780;Estrela;-29.502;-51.966;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252260;HOSPITAL ESTRELA;-29.5158606;-51.960063;2020-06-28 09:04:10.0;20;15;10;17;0;5;0;0;0;1;0;0;13;15
430780;Estrela;-29.502;-51.966;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252260;HOSPITAL ESTRELA;-29.5158606;-51.960063;2020-06-29 09:15:55.0;20;15;10;17;0;5;0;0;0;1;0;0;8;12
430780;Estrela;-29.502;-51.966;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252260;HOSPITAL ESTRELA;-29.5158606;-51.960063;2020-06-30 08:45:18.0;20;15;10;17;1;4;0;0;0;1;0;0;9;10
430780;Estrela;-29.502;-51.966;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252260;HOSPITAL ESTRELA;-29.5158606;-51.960063;2020-07-01 09:33:07.0;20;15;10;17;1;3;0;0;0;1;0;0;9;14
430780;Estrela;-29.502;-51.966;RS;16 CRS;Região 30 - Vale da Luz;4307;Vales;20;LAJEADO - R29 R30;2252260;HOSPITAL ESTRELA;-29.5158606;-51.960063;2020-07-02 08:57:01.0;20;15;10;17;1;4;0;0;0;2;0;0;9;15
430820;Flores da Cunha;-29.029;-51.182;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241145;HOSPITAL FATIMA;-29.0284983;-51.1846182;2020-06-18 11:07:18.0;0;10;0;4;0;0;0;0;2;1;0;0;0;0
430820;Flores da Cunha;-29.029;-51.182;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241145;HOSPITAL FATIMA;-29.0284983;-51.1846182;2020-06-19 22:32:00.0;0;10;0;4;0;0;0;0;4;1;0;0;0;0
430820;Flores da Cunha;-29.029;-51.182;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241145;HOSPITAL FATIMA;-29.0284983;-51.1846182;2020-06-20 00:00:00.0;0;10;0;4;0;0;0;0;4;1;0;0;0;0
430820;Flores da Cunha;-29.029;-51.182;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241145;HOSPITAL FATIMA;-29.0284983;-51.1846182;2020-06-21 00:00:00.0;0;10;0;4;0;0;0;0;4;1;0;0;0;0
430820;Flores da Cunha;-29.029;-51.182;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241145;HOSPITAL FATIMA;-29.0284983;-51.1846182;2020-06-22 11:05:13.0;0;10;0;4;0;0;0;0;0;1;0;0;0;0
430820;Flores da Cunha;-29.029;-51.182;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241145;HOSPITAL FATIMA;-29.0284983;-51.1846182;2020-06-23 09:11:35.0;0;10;0;4;0;0;0;0;1;1;0;0;0;0
430820;Flores da Cunha;-29.029;-51.182;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241145;HOSPITAL FATIMA;-29.0284983;-51.1846182;2020-06-24 15:02:16.0;0;10;0;4;0;0;0;0;0;1;0;0;0;0
430820;Flores da Cunha;-29.029;-51.182;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241145;HOSPITAL FATIMA;-29.0284983;-51.1846182;2020-06-25 11:12:53.0;0;10;0;4;0;0;0;0;1;1;0;0;0;0
430820;Flores da Cunha;-29.029;-51.182;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241145;HOSPITAL FATIMA;-29.0284983;-51.1846182;2020-06-26 11:38:10.0;0;10;0;4;0;0;0;0;1;0;0;0;0;0
430820;Flores da Cunha;-29.029;-51.182;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241145;HOSPITAL FATIMA;-29.0284983;-51.1846182;2020-06-27 12:06:23.0;0;10;0;4;0;0;0;0;1;0;0;0;0;0
430820;Flores da Cunha;-29.029;-51.182;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241145;HOSPITAL FATIMA;-29.0284983;-51.1846182;2020-06-28 00:00:00.0;0;10;0;4;0;0;0;0;0;1;0;0;0;0
430820;Flores da Cunha;-29.029;-51.182;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241145;HOSPITAL FATIMA;-29.0284983;-51.1846182;2020-06-29 08:55:53.0;0;10;0;4;0;0;0;0;1;1;0;0;0;0
430820;Flores da Cunha;-29.029;-51.182;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241145;HOSPITAL FATIMA;-29.0284983;-51.1846182;2020-06-30 13:56:18.0;0;10;0;4;0;0;0;0;0;0;0;0;0;0
430820;Flores da Cunha;-29.029;-51.182;RS;05 CRS;Região 26 - Uva Vale;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241145;HOSPITAL FATIMA;-29.0284983;-51.1846182;2020-07-01 11:32:25.0;0;10;0;4;0;0;0;0;0;0;0;0;0;0
431490;Porto Alegre;-30.033;-51.23;RS;02 CRS;Região 10 - Capital e Vale do Gravataí;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2265052;HOSPITAL FEMINA;-30.0285846;-51.2018067;2020-06-18 15:43:40.0;6;0;10;19;0;0;0;0;0;0;0;0;1;6
431490;Porto Alegre;-30.033;-51.23;RS;02 CRS;Região 10 - Capital e Vale do Gravataí;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2265052;HOSPITAL FEMINA;-30.0285846;-51.2018067;2020-06-19 15:45:29.0;6;0;10;19;0;0;0;0;1;0;0;0;2;4
431490;Porto Alegre;-30.033;-51.23;RS;02 CRS;Região 10 - Capital e Vale do Gravataí;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2265052;HOSPITAL FEMINA;-30.0285846;-51.2018067;2020-06-20 12:39:33.0;6;0;10;19;0;0;0;0;0;0;0;0;1;4
431490;Porto Alegre;-30.033;-51.23;RS;02 CRS;Região 10 - Capital e Vale do Gravataí;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2265052;HOSPITAL FEMINA;-30.0285846;-51.2018067;2020-06-21 12:03:30.0;6;0;10;19;0;0;0;0;0;0;0;0;2;3
431490;Porto Alegre;-30.033;-51.23;RS;02 CRS;Região 10 - Capital e Vale do Gravataí;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2265052;HOSPITAL FEMINA;-30.0285846;-51.2018067;2020-06-22 13:26:40.0;6;0;10;19;0;0;0;0;0;0;0;0;2;3
431490;Porto Alegre;-30.033;-51.23;RS;02 CRS;Região 10 - Capital e Vale do Gravataí;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2265052;HOSPITAL FEMINA;-30.0285846;-51.2018067;2020-06-23 16:05:11.0;6;0;10;19;0;0;0;0;0;0;0;0;2;3
431490;Porto Alegre;-30.033;-51.23;RS;02 CRS;Região 10 - Capital e Vale do Gravataí;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2265052;HOSPITAL FEMINA;-30.0285846;-51.2018067;2020-06-24 13:13:10.0;6;0;10;19;1;0;0;0;0;0;0;0;1;3
431490;Porto Alegre;-30.033;-51.23;RS;02 CRS;Região 10 - Capital e Vale do Gravataí;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2265052;HOSPITAL FEMINA;-30.0285846;-51.2018067;2020-06-25 12:25:41.0;6;0;10;19;0;0;0;0;0;0;0;0;1;4
431490;Porto Alegre;-30.033;-51.23;RS;02 CRS;Região 10 - Capital e Vale do Gravataí;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2265052;HOSPITAL FEMINA;-30.0285846;-51.2018067;2020-06-26 11:28:23.0;6;0;10;20;1;0;0;0;0;0;0;0;1;3
431490;Porto Alegre;-30.033;-51.23;RS;02 CRS;Região 10 - Capital e Vale do Gravataí;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2265052;HOSPITAL FEMINA;-30.0285846;-51.2018067;2020-06-27 11:44:14.0;6;0;10;20;0;0;0;0;1;0;0;0;1;4
431490;Porto Alegre;-30.033;-51.23;RS;02 CRS;Região 10 - Capital e Vale do Gravataí;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2265052;HOSPITAL FEMINA;-30.0285846;-51.2018067;2020-06-28 11:12:12.0;6;0;10;20;0;0;0;0;0;0;0;0;1;4
431490;Porto Alegre;-30.033;-51.23;RS;02 CRS;Região 10 - Capital e Vale do Gravataí;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2265052;HOSPITAL FEMINA;-30.0285846;-51.2018067;2020-06-29 12:07:46.0;6;0;10;20;0;0;2;0;0;0;0;0;1;4
431490;Porto Alegre;-30.033;-51.23;RS;02 CRS;Região 10 - Capital e Vale do Gravataí;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2265052;HOSPITAL FEMINA;-30.0285846;-51.2018067;2020-06-30 13:05:44.0;6;0;10;20;0;0;0;0;1;0;0;0;2;4
431490;Porto Alegre;-30.033;-51.23;RS;02 CRS;Região 10 - Capital e Vale do Gravataí;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2265052;HOSPITAL FEMINA;-30.0285846;-51.2018067;2020-07-01 14:08:59.0;6;0;10;20;0;0;0;0;1;0;0;0;2;5
431490;Porto Alegre;-30.033;-51.23;RS;02 CRS;Região 10 - Capital e Vale do Gravataí;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;2265052;HOSPITAL FEMINA;-30.0285846;-51.2018067;2020-07-02 10:52:12.0;6;0;10;20;0;0;1;0;1;0;0;0;2;4
432080;Soledade;-28.818;-52.51;RS;06 CRS;Região 19 - Botucaraí;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2246961;HOSPITAL FREI CLEMENTE SOLEDADE;-28.8217764;-52.5122821;2020-06-18 22:22:13.0;6;38;0;3;2;1;0;0;0;1;0;0;0;4
432080;Soledade;-28.818;-52.51;RS;06 CRS;Região 19 - Botucaraí;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2246961;HOSPITAL FREI CLEMENTE SOLEDADE;-28.8217764;-52.5122821;2020-06-19 08:44:54.0;6;38;0;3;2;1;0;0;0;1;0;0;0;4
432080;Soledade;-28.818;-52.51;RS;06 CRS;Região 19 - Botucaraí;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2246961;HOSPITAL FREI CLEMENTE SOLEDADE;-28.8217764;-52.5122821;2020-06-20 19:27:02.0;6;38;0;3;3;0;0;0;0;0;0;0;0;3
432080;Soledade;-28.818;-52.51;RS;06 CRS;Região 19 - Botucaraí;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2246961;HOSPITAL FREI CLEMENTE SOLEDADE;-28.8217764;-52.5122821;2020-06-21 21:40:55.0;6;38;0;3;3;0;0;0;3;3;0;0;0;3
432080;Soledade;-28.818;-52.51;RS;06 CRS;Região 19 - Botucaraí;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2246961;HOSPITAL FREI CLEMENTE SOLEDADE;-28.8217764;-52.5122821;2020-06-22 19:10:00.0;6;38;0;3;2;0;0;0;3;0;0;0;0;2
432080;Soledade;-28.818;-52.51;RS;06 CRS;Região 19 - Botucaraí;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2246961;HOSPITAL FREI CLEMENTE SOLEDADE;-28.8217764;-52.5122821;2020-06-23 15:55:37.0;6;38;0;3;1;1;0;0;3;0;0;0;0;2
432080;Soledade;-28.818;-52.51;RS;06 CRS;Região 19 - Botucaraí;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2246961;HOSPITAL FREI CLEMENTE SOLEDADE;-28.8217764;-52.5122821;2020-06-24 21:05:50.0;6;38;0;3;1;1;0;0;4;0;0;0;0;3
432080;Soledade;-28.818;-52.51;RS;06 CRS;Região 19 - Botucaraí;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2246961;HOSPITAL FREI CLEMENTE SOLEDADE;-28.8217764;-52.5122821;2020-06-25 18:51:42.0;6;38;0;3;1;1;0;0;2;0;0;0;0;4
432080;Soledade;-28.818;-52.51;RS;06 CRS;Região 19 - Botucaraí;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2246961;HOSPITAL FREI CLEMENTE SOLEDADE;-28.8217764;-52.5122821;2020-06-26 21:37:45.0;6;38;0;3;2;1;0;0;3;0;0;0;2;6
432080;Soledade;-28.818;-52.51;RS;06 CRS;Região 19 - Botucaraí;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2246961;HOSPITAL FREI CLEMENTE SOLEDADE;-28.8217764;-52.5122821;2020-06-27 16:16:34.0;6;38;0;3;1;2;0;0;1;2;0;0;1;4
432080;Soledade;-28.818;-52.51;RS;06 CRS;Região 19 - Botucaraí;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2246961;HOSPITAL FREI CLEMENTE SOLEDADE;-28.8217764;-52.5122821;2020-06-28 20:32:37.0;6;38;0;3;1;2;0;0;1;2;0;0;1;4
432080;Soledade;-28.818;-52.51;RS;06 CRS;Região 19 - Botucaraí;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2246961;HOSPITAL FREI CLEMENTE SOLEDADE;-28.8217764;-52.5122821;2020-06-29 19:53:21.0;6;38;0;3;0;2;0;0;1;2;0;0;0;2
432080;Soledade;-28.818;-52.51;RS;06 CRS;Região 19 - Botucaraí;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2246961;HOSPITAL FREI CLEMENTE SOLEDADE;-28.8217764;-52.5122821;2020-06-30 10:26:28.0;6;38;0;3;0;2;0;0;1;2;0;0;0;2
432080;Soledade;-28.818;-52.51;RS;06 CRS;Região 19 - Botucaraí;4304;Norte;14;PASSO FUNDO - R17 R18 R19;2246961;HOSPITAL FREI CLEMENTE SOLEDADE;-28.8217764;-52.5122821;2020-07-01 09:45:02.0;6;38;0;3;0;2;0;0;2;2;0;0;2;3
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223538;HOSPITAL GERAL;-29.1613041;-51.1561728;2020-06-18 18:12:04.0;20;33;29;58;2;2;0;0;1;7;0;0;11;14
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223538;HOSPITAL GERAL;-29.1613041;-51.1561728;2020-06-19 16:36:55.0;20;33;29;58;2;4;2;0;0;5;0;0;10;17
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223538;HOSPITAL GERAL;-29.1613041;-51.1561728;2020-06-20 12:36:19.0;20;33;29;58;2;6;2;0;1;5;1;0;10;17
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223538;HOSPITAL GERAL;-29.1613041;-51.1561728;2020-06-21 21:00:33.0;20;33;29;58;3;6;2;0;2;1;1;0;11;19
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223538;HOSPITAL GERAL;-29.1613041;-51.1561728;2020-06-22 23:56:22.0;20;33;29;58;4;3;2;0;4;2;1;0;10;17
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223538;HOSPITAL GERAL;-29.1613041;-51.1561728;2020-06-23 14:59:40.0;20;33;29;58;5;2;1;0;7;3;1;0;11;16
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223538;HOSPITAL GERAL;-29.1613041;-51.1561728;2020-06-24 20:17:34.0;20;33;29;58;4;1;0;0;9;2;1;0;11;14
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223538;HOSPITAL GERAL;-29.1613041;-51.1561728;2020-06-25 14:18:47.0;20;33;29;58;5;1;0;0;7;2;1;0;12;16
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223538;HOSPITAL GERAL;-29.1613041;-51.1561728;2020-06-26 18:36:40.0;20;33;29;58;6;2;0;0;8;2;1;0;10;16
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223538;HOSPITAL GERAL;-29.1613041;-51.1561728;2020-06-27 21:42:25.0;20;33;29;58;7;3;0;0;7;1;1;0;12;19
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223538;HOSPITAL GERAL;-29.1613041;-51.1561728;2020-06-28 22:50:39.0;20;33;29;58;7;3;0;0;9;2;1;0;13;19
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223538;HOSPITAL GERAL;-29.1613041;-51.1561728;2020-06-29 16:46:36.0;20;33;29;58;6;4;0;0;2;5;1;0;13;17
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223538;HOSPITAL GERAL;-29.1613041;-51.1561728;2020-06-30 22:47:58.0;20;33;29;58;4;3;0;0;1;7;1;0;14;18
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223538;HOSPITAL GERAL;-29.1613041;-51.1561728;2020-07-01 14:37:05.0;20;33;29;58;3;5;0;0;1;5;1;0;13;18
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223538;HOSPITAL GERAL;-29.1613041;-51.1561728;2020-07-02 08:25:29.0;20;33;29;58;3;6;0;0;0;5;0;0;11;19
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5433509;HOSPITAL GERAL UNIMED;-29.687292;-53.81551;2020-06-18 12:44:01.0;0;5;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5433509;HOSPITAL GERAL UNIMED;-29.687292;-53.81551;2020-06-19 13:28:22.0;0;5;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5433509;HOSPITAL GERAL UNIMED;-29.687292;-53.81551;2020-06-20 07:44:24.0;0;5;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5433509;HOSPITAL GERAL UNIMED;-29.687292;-53.81551;2020-06-21 09:27:55.0;0;5;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5433509;HOSPITAL GERAL UNIMED;-29.687292;-53.81551;2020-06-22 08:41:12.0;0;5;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5433509;HOSPITAL GERAL UNIMED;-29.687292;-53.81551;2020-06-24 12:01:08.0;0;5;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5433509;HOSPITAL GERAL UNIMED;-29.687292;-53.81551;2020-06-25 10:38:29.0;0;5;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5433509;HOSPITAL GERAL UNIMED;-29.687292;-53.81551;2020-06-26 09:13:33.0;0;5;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5433509;HOSPITAL GERAL UNIMED;-29.687292;-53.81551;2020-06-27 08:44:57.0;0;5;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5433509;HOSPITAL GERAL UNIMED;-29.687292;-53.81551;2020-06-28 09:49:07.0;0;5;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5433509;HOSPITAL GERAL UNIMED;-29.687292;-53.81551;2020-06-29 11:39:02.0;0;5;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5433509;HOSPITAL GERAL UNIMED;-29.687292;-53.81551;2020-06-30 11:05:52.0;0;5;0;1;0;0;0;0;0;0;0;0;0;0
431690;Santa Maria;-29.684;-53.807;RS;04 CRS;Região 01 - Verdes Campos;4301;Centro-Oeste;01;SANTA MARIA - R01 R02;5433509;HOSPITAL GERAL UNIMED;-29.687292;-53.81551;2020-07-01 10:03:03.0;0;5;0;1;0;0;0;0;0;0;0;0;0;0
